"","tweetID","QuestionType","LabelType"
"5701",192912567272878080,"C","Ground Truth"
"5702",192913061277990912,"E","Predicted"
"5703",192914440931385344,"E","Predicted"
"5704",192914666727542784,"P","Ground Truth"
"5705",192915246111920128,"P","Predicted"
"5706",192916128882888704,"E","Predicted"
"5707",192916416456966144,"E","Ground Truth"
"5708",192917016896749568,"P","Predicted"
"5709",192917992160497664,"P","Predicted"
"5710",192919122714173440,"R","Predicted"
"5711",192919521433100288,"R","Predicted"
"5712",192922836053131264,"P","Predicted"
"5713",192923511298330624,"P","Ground Truth"
"5714",192923902777888768,"P","Predicted"
"5715",192923954053255168,"P","Predicted"
"5716",192924088900136960,"R","Ground Truth"
"5717",192924431994204160,"R","Predicted"
"5718",192924910346186752,"P","Predicted"
"5719",192925601882050560,"P","Ground Truth"
"5720",192926672130027520,"P","Ground Truth"
"5721",192926904821624832,"E","Ground Truth"
"5722",192927528564961280,"R","Ground Truth"
"5723",192932476946100224,"R","Predicted"
"5724",192933181895352320,"R","Ground Truth"
"5725",192934725206278144,"P","Ground Truth"
"5726",192934814066806784,"R","Predicted"
"5727",192939071784493056,"P","Predicted"
"5728",192941757846142976,"P","Predicted"
"5729",192942702692806656,"R","Predicted"
"5730",192946728486436864,"R","Predicted"
"5731",192947436837285888,"R","Predicted"
"5732",192950425576677376,"E","Predicted"
"5733",192952531968720896,"P","Predicted"
"5734",192952732284489728,"P","Predicted"
"5735",192953823512367104,"E","Predicted"
"5736",192956110179811328,"R","Predicted"
"5737",192959720301137920,"R","Predicted"
"5738",192967649234403328,"P","Predicted"
"5739",192968711890677760,"E","Predicted"
"5740",192975879679381504,"P","Predicted"
"5741",192977347224403968,"P","Predicted"
"5742",192979007694831616,"R","Predicted"
"5743",192979779971059712,"P","Predicted"
"5744",192983085514625024,"E","Ground Truth"
"5745",192983333259587584,"P","Predicted"
"5746",192983979526340608,"P","Predicted"
"5747",192984256916623360,"R","Predicted"
"5748",192987755586924544,"P","Ground Truth"
"5749",192987928836849664,"P","Predicted"
"5750",192988100035747840,"E","Predicted"
"5751",192988110555054080,"R","Predicted"
"5752",192993248971730944,"P","Predicted"
"5753",192995450440269824,"P","Predicted"
"5754",192998782789619712,"R","Predicted"
"5755",193006537994809344,"C","Ground Truth"
"5756",193014675863109632,"P","Ground Truth"
"5757",193016119060213760,"R","Predicted"
"5758",193025194170912768,"P","Predicted"
"5759",193025230212575232,"P","Predicted"
"5760",193215302937489408,"P","Predicted"
"5761",193215306624278528,"P","Ground Truth"
"5762",193226168374263808,"P","Predicted"
"5763",193239285137276928,"R","Predicted"
"5764",193243243482320896,"C","Ground Truth"
"5765",193243480078819328,"R","Ground Truth"
"5766",193243570600296448,"R","Predicted"
"5767",193243721846894592,"P","Predicted"
"5768",193244431732842496,"P","Predicted"
"5769",193248784115961856,"P","Ground Truth"
"5770",193250782311755776,"E","Predicted"
"5771",193251692505075712,"E","Predicted"
"5772",193251786985971712,"R","Predicted"
"5773",193251933484630016,"R","Predicted"
"5774",193254632380837888,"R","Predicted"
"5775",193255067883802624,"R","Predicted"
"5776",193256536489992192,"R","Predicted"
"5777",193258316804263936,"R","Predicted"
"5778",193261103273361408,"P","Ground Truth"
"5779",193261296815321088,"R","Predicted"
"5780",193264420338667520,"P","Ground Truth"
"5781",193264592258998272,"P","Predicted"
"5782",193264737474187264,"P","Predicted"
"5783",193269770047602688,"P","Ground Truth"
"5784",193270315969822720,"P","Predicted"
"5785",193270323288870912,"P","Predicted"
"5786",193272524560281600,"E","Predicted"
"5787",193272677094539264,"E","Ground Truth"
"5788",193281505517248512,"E","Predicted"
"5789",193281746408701952,"P","Predicted"
"5790",193282473919127552,"P","Predicted"
"5791",193287984970334208,"R","Predicted"
"5792",193293471405195264,"P","Predicted"
"5793",193312778633752576,"E","Predicted"
"5794",193314237450428416,"R","Predicted"
"5795",193317885446324224,"R","Predicted"
"5796",193322779557367808,"R","Predicted"
"5797",193328895355928576,"E","Predicted"
"5798",193329507166461952,"R","Predicted"
"5799",193335330278088704,"P","Predicted"
"5800",193342680976203776,"E","Predicted"
"5801",193344767227207680,"R","Predicted"
"5802",193351656761602048,"R","Predicted"
"5803",193356378985869312,"P","Predicted"
"5804",193364798740758528,"P","Predicted"
"5805",193364941858803712,"C","Ground Truth"
"5806",193386213607088128,"E","Predicted"
"5807",193401531075268608,"P","Predicted"
"5808",193417699869728768,"P","Predicted"
"5809",193422568999497728,"P","Predicted"
"5810",193597855066357760,"P","Predicted"
"5811",193602898863718400,"P","Predicted"
"5812",193614288471076864,"P","Predicted"
"5813",193632191782199296,"P","Predicted"
"5814",193654075827568640,"E","Predicted"
"5815",193693686800990208,"P","Predicted"
"5816",193708611489366016,"E","Predicted"
"5817",193713846639271936,"R","Predicted"
"5818",193744610986692608,"R","Predicted"
"5819",194050406551265280,"P","Predicted"
"5820",194101404237971456,"P","Predicted"
"5821",194165938940153856,"E","Predicted"
"5822",194199309892321280,"P","Predicted"
"5823",194328632863367168,"R","Predicted"
"5824",194398020392062976,"R","Predicted"
"5825",194430530744369152,"P","Predicted"
"5826",194436396138774528,"P","Predicted"
"5827",194478899340640256,"R","Predicted"
"5828",194493221290770432,"R","Predicted"
"5829",194887874955591680,"R","Predicted"
"5830",194912692954349568,"R","Predicted"
"5831",195065219112898560,"R","Predicted"
"5832",195127871231098880,"P","Predicted"
"5833",195187136687902720,"R","Predicted"
"5834",195192066559590400,"E","Ground Truth"
"5835",195245680539877376,"R","Predicted"
"5836",195509927744253952,"P","Predicted"
"5837",195542639746088960,"P","Predicted"
"5838",195565071269773312,"R","Predicted"
"5839",195910372090322944,"P","Predicted"
"5840",196135797227913216,"R","Predicted"
"5841",196539556122726400,"R","Predicted"
"5842",196590882521219072,"P","Predicted"
"5843",196675614504263680,"P","Predicted"
"5844",196938386647420928,"P","Predicted"
"5845",196954574043623424,"R","Predicted"
"5846",197010823498047488,"P","Predicted"
"5847",197314103952424960,"C","Ground Truth"
"5848",197341050778558464,"P","Predicted"
"5849",197400754653372416,"P","Predicted"
"5850",197402521688485888,"R","Predicted"
"5851",197439019347476480,"P","Ground Truth"
"5852",197501712515342336,"P","Predicted"
"5853",197578217610166272,"R","Predicted"
"5854",197581348901359616,"C","Predicted"
"5855",197648928982835200,"R","Predicted"
"5856",197693736803774464,"P","Predicted"
"5857",197703310076153856,"P","Predicted"
"5858",197748284624871424,"R","Predicted"
"5859",197756991454711808,"R","Predicted"
"5860",198032439065587712,"P","Predicted"
"5861",198105507297378304,"P","Predicted"
"5862",198124761279242240,"P","Predicted"
"5863",198134324149755904,"R","Predicted"
"5864",198146226598846464,"P","Predicted"
"5865",198155375441223680,"P","Predicted"
"5866",198248680682291200,"E","Predicted"
"5867",198303596062838784,"E","Predicted"
"5868",198306504124801024,"E","Predicted"
"5869",198344483413299200,"P","Predicted"
"5870",198365064431013888,"E","Ground Truth"
"5871",198410027491532800,"P","Predicted"
"5872",198418442234236928,"E","Predicted"
"5873",198430039329611776,"R","Ground Truth"
"5874",198449331337048064,"E","Predicted"
"5875",198455346833014784,"R","Predicted"
"5876",198471647458627584,"R","Predicted"
"5877",198515743673958400,"R","Predicted"
"5878",198552338133291008,"R","Predicted"
"5879",198556396449574912,"R","Predicted"
"5880",198587291017555968,"R","Predicted"
"5881",198609686319214592,"E","Predicted"
"5882",198615119033409536,"P","Ground Truth"
"5883",198617687482568704,"R","Predicted"
"5884",198642804392607744,"R","Ground Truth"
"5885",198752161167978496,"R","Predicted"
"5886",198752232211103744,"R","Predicted"
"5887",198766718598905856,"E","Predicted"
"5888",198772728101224448,"R","Predicted"
"5889",198775566919417856,"R","Predicted"
"5890",198777773035237376,"C","Ground Truth"
"5891",198805802092474368,"P","Predicted"
"5892",198811975759826944,"P","Predicted"
"5893",198821947201699840,"P","Predicted"
"5894",198847186853822464,"E","Ground Truth"
"5895",198859173239328768,"P","Predicted"
"5896",198863269493088256,"R","Predicted"
"5897",198878043291389952,"E","Predicted"
"5898",198879719037468672,"P","Predicted"
"5899",198886011655307264,"E","Predicted"
"5900",198887905421312000,"E","Predicted"
"5901",198898682765123584,"P","Predicted"
"5902",198926658491789312,"E","Predicted"
"5903",198952642486079488,"R","Predicted"
"5904",198977881605537792,"P","Predicted"
"5905",199038558672125952,"P","Predicted"
"5906",199113692539924480,"R","Ground Truth"
"5907",199135103434227712,"P","Predicted"
"5908",199148135254212608,"P","Predicted"
"5909",199160863381397504,"P","Predicted"
"5910",199162949653364736,"R","Predicted"
"5911",199168192638230528,"P","Ground Truth"
"5912",199169578427887616,"C","Predicted"
"5913",199171199308271616,"R","Ground Truth"
"5914",199175204746952704,"E","Predicted"
"5915",199178318984130560,"E","Predicted"
"5916",199184259699838976,"R","Predicted"
"5917",199184381867335680,"R","Ground Truth"
"5918",199186931681198080,"R","Predicted"
"5919",199201270496628736,"P","Predicted"
"5920",199209177971830784,"C","Predicted"
"5921",199209506159329280,"R","Predicted"
"5922",199211296971956224,"P","Ground Truth"
"5923",199217060646105088,"R","Ground Truth"
"5924",199221678184742912,"R","Predicted"
"5925",199222882977595392,"R","Predicted"
"5926",199226839934308352,"C","Predicted"
"5927",199229331950669824,"P","Ground Truth"
"5928",199257678860652544,"R","Predicted"
"5929",199257990644244480,"P","Predicted"
"5930",199260374825050112,"P","Predicted"
"5931",199264565303844864,"E","Predicted"
"5932",199274503333888000,"P","Predicted"
"5933",199295483959713792,"R","Predicted"
"5934",199301901655883776,"C","Predicted"
"5935",199309793641496576,"C","Predicted"
"5936",199322946043514880,"R","Predicted"
"5937",199336469393973248,"E","Predicted"
"5938",199338397515530240,"E","Predicted"
"5939",199389304525570048,"E","Ground Truth"
"5940",199391845900492800,"R","Predicted"
"5941",199418446042238976,"P","Predicted"
"5942",199463693640142848,"R","Predicted"
"5943",199475363749953536,"R","Ground Truth"
"5944",199483727229890560,"P","Predicted"
"5945",199491838187536384,"R","Predicted"
"5946",199495368097009664,"R","Predicted"
"5947",199496025214435328,"P","Ground Truth"
"5948",199496690896609280,"E","Predicted"
"5949",199497417333288960,"E","Predicted"
"5950",199497872406884352,"E","Predicted"
"5951",199500346538733568,"R","Ground Truth"
"5952",199500826513903616,"R","Predicted"
"5953",199501938646196224,"P","Predicted"
"5954",199501968601907200,"R","Predicted"
"5955",199502893768916992,"E","Predicted"
"5956",199503546473918464,"R","Predicted"
"5957",199504286068125696,"R","Predicted"
"5958",199504771495895040,"R","Predicted"
"5959",199504859173621760,"R","Predicted"
"5960",199505082012807168,"E","Ground Truth"
"5961",199505865311657984,"R","Predicted"
"5962",199506401402437632,"P","Predicted"
"5963",199506525553836032,"E","Predicted"
"5964",199508260359905280,"R","Predicted"
"5965",199508349245587456,"R","Predicted"
"5966",199510535660773376,"E","Ground Truth"
"5967",199510678292283392,"E","Predicted"
"5968",199510938007781376,"R","Predicted"
"5969",199511066785492992,"E","Predicted"
"5970",199512044884602880,"R","Predicted"
"5971",199512255996502016,"P","Predicted"
"5972",199512342382379008,"R","Predicted"
"5973",199512767995183104,"E","Predicted"
"5974",199512908386926592,"P","Predicted"
"5975",199513005866745856,"P","Predicted"
"5976",199513202269233152,"E","Ground Truth"
"5977",199513371098349568,"E","Ground Truth"
"5978",199513442791587840,"E","Predicted"
"5979",199513727379308544,"R","Predicted"
"5980",199513855829884928,"R","Predicted"
"5981",199513920778682368,"P","Predicted"
"5982",199514075024199680,"E","Predicted"
"5983",199514183866392576,"E","Predicted"
"5984",199514207014748160,"E","Predicted"
"5985",199514360048128000,"P","Predicted"
"5986",199514752119087104,"C","Ground Truth"
"5987",199515255477514240,"E","Predicted"
"5988",199515473119940608,"E","Predicted"
"5989",199519186651844608,"E","Predicted"
"5990",199519936652120064,"R","Predicted"
"5991",199520328723079168,"P","Predicted"
"5992",199522535518380032,"E","Predicted"
"5993",199523319886774272,"E","Predicted"
"5994",199523540758827008,"R","Ground Truth"
"5995",199524284698337280,"R","Predicted"
"5996",199524705919705088,"R","Predicted"
"5997",199525093326589952,"P","Predicted"
"5998",199525521829269504,"P","Predicted"
"5999",199528901532336128,"R","Predicted"
"6000",199534359961800704,"P","Ground Truth"
"6001",199537533267361792,"E","Ground Truth"
"6002",199537661449474048,"E","Predicted"
"6003",199539462299070464,"R","Predicted"
"6004",199540098080059392,"P","Predicted"
"6005",199540334940794880,"E","Predicted"
"6006",199541830512164864,"R","Predicted"
"6007",199541842478497792,"E","Ground Truth"
"6008",199541876448169984,"E","Ground Truth"
"6009",199541894739542016,"E","Predicted"
"6010",199542112193228800,"E","Predicted"
"6011",199542409925902336,"R","Predicted"
"6012",199542488376147968,"R","Predicted"
"6013",199542567262625792,"R","Predicted"
"6014",199542569200398336,"R","Predicted"
"6015",199542597612605440,"E","Ground Truth"
"6016",199542767800688640,"R","Ground Truth"
"6017",199542872540848128,"R","Predicted"
"6018",199543532380364800,"R","Predicted"
"6019",199543665524350976,"E","Predicted"
"6020",199543671664820224,"R","Predicted"
"6021",199543825176338432,"R","Predicted"
"6022",199543939680829440,"E","Predicted"
"6023",199543944063881216,"R","Predicted"
"6024",199544557258543104,"P","Predicted"
"6025",199544947131691008,"E","Predicted"
"6026",199544951867056128,"R","Ground Truth"
"6027",199545047086149632,"R","Predicted"
"6028",199545340511272960,"P","Predicted"
"6029",199545940078637056,"E","Predicted"
"6030",199546412004950016,"E","Predicted"
"6031",199546427309961216,"R","Predicted"
"6032",199546792952594432,"P","Predicted"
"6033",199546930488020992,"R","Predicted"
"6034",199547391395905536,"R","Predicted"
"6035",199547506072371200,"P","Predicted"
"6036",199547632144752640,"R","Predicted"
"6037",199547702630027264,"R","Predicted"
"6038",199547886273429504,"P","Predicted"
"6039",199548083116322816,"R","Predicted"
"6040",199548091878227968,"R","Ground Truth"
"6041",199548151873540096,"P","Predicted"
"6042",199548360695361536,"R","Predicted"
"6043",199548679282102272,"R","Predicted"
"6044",199548843581386752,"R","Predicted"
"6045",199550190045233152,"E","Predicted"
"6046",199550492098052096,"E","Predicted"
"6047",199550749422780416,"R","Ground Truth"
"6048",199550890653384704,"P","Predicted"
"6049",199551301154127872,"C","Predicted"
"6050",199551609313837056,"E","Predicted"
"6051",199552365349707776,"R","Predicted"
"6052",199552978707955712,"R","Predicted"
"6053",199553005371133952,"R","Predicted"
"6054",199553103400411136,"R","Predicted"
"6055",199553661830049792,"R","Predicted"
"6056",199553965338263552,"R","Predicted"
"6057",199554291768365056,"R","Predicted"
"6058",199554458491944960,"R","Predicted"
"6059",199555029554823168,"R","Predicted"
"6060",199555032482451456,"E","Predicted"
"6061",199555631273869312,"R","Ground Truth"
"6062",199556132879081472,"C","Predicted"
"6063",199558305989918720,"E","Predicted"
"6064",199558633586036736,"R","Predicted"
"6065",199559016102367232,"R","Predicted"
"6066",199560567365709824,"R","Predicted"
"6067",199561842564149248,"P","Predicted"
"6068",199566072150622208,"P","Predicted"
"6069",199575870132854784,"C","Predicted"
"6070",199579710609555456,"P","Predicted"
"6071",199583929676738560,"P","Predicted"
"6072",199584466220494848,"R","Ground Truth"
"6073",199584553420075008,"P","Ground Truth"
"6074",199585798797017088,"E","Predicted"
"6075",199585909342081024,"E","Predicted"
"6076",199585920805122048,"P","Predicted"
"6077",199586773167386624,"E","Predicted"
"6078",199587157667610624,"R","Predicted"
"6079",199587980174823424,"R","Predicted"
"6080",199588735950659584,"R","Predicted"
"6081",199589133495181312,"R","Predicted"
"6082",199589137882423296,"R","Predicted"
"6083",199591565872742400,"R","Predicted"
"6084",199592505841434624,"R","Predicted"
"6085",199592985145520128,"R","Ground Truth"
"6086",199593659799314432,"E","Predicted"
"6087",199594260637552640,"R","Predicted"
"6088",199595070553460736,"R","Predicted"
"6089",199595483335897088,"R","Predicted"
"6090",199595530433736704,"R","Ground Truth"
"6091",199596183721738240,"P","Predicted"
"6092",199596239698931712,"P","Predicted"
"6093",199596718424199168,"P","Predicted"
"6094",199597407225380864,"E","Predicted"
"6095",199597618031108096,"E","Ground Truth"
"6096",199597705767563264,"E","Ground Truth"
"6097",199598109481910272,"R","Predicted"
"6098",199598623846187008,"P","Predicted"
"6099",199598934266613760,"P","Predicted"
"6100",199599115389255680,"R","Predicted"
"6101",199599847093960704,"R","Predicted"
"6102",199600284668928000,"R","Predicted"
"6103",199600983712612352,"P","Ground Truth"
"6104",199601180098301952,"C","Ground Truth"
"6105",199602073971601408,"E","Predicted"
"6106",199602105093324800,"R","Ground Truth"
"6107",199602182054612992,"R","Predicted"
"6108",199602360727769088,"P","Predicted"
"6109",199603089957851136,"P","Predicted"
"6110",199603592804581376,"R","Predicted"
"6111",199605220400041984,"R","Predicted"
"6112",199607815986348032,"P","Predicted"
"6113",199609248534118400,"R","Ground Truth"
"6114",199610254818947072,"R","Predicted"
"6115",199612898899800064,"R","Predicted"
"6116",199613274608779264,"R","Predicted"
"6117",199614255182528512,"P","Predicted"
"6118",199614769609711616,"P","Predicted"
"6119",199615262985695232,"P","Predicted"
"6120",199616056539627520,"R","Predicted"
"6121",199617322351202304,"R","Predicted"
"6122",199617479352397824,"P","Ground Truth"
"6123",199618306058108928,"P","Predicted"
"6124",199620097411792896,"P","Predicted"
"6125",199627528233697280,"R","Predicted"
"6126",199627773738876928,"P","Predicted"
"6127",199628960278122496,"R","Predicted"
"6128",199631045862227968,"R","Predicted"
"6129",199631193837285376,"R","Predicted"
"6130",199632424194416640,"E","Predicted"
"6131",199653681946296320,"R","Predicted"
"6132",199662594682920960,"P","Predicted"
"6133",199668903847280640,"R","Predicted"
"6134",199671134134865920,"R","Ground Truth"
"6135",199671304738177024,"C","Predicted"
"6136",199677341348274176,"C","Predicted"
"6137",199688371596050432,"R","Predicted"
"6138",199711574557073408,"C","Predicted"
"6139",199744623302811648,"R","Ground Truth"
"6140",199784910255435776,"P","Predicted"
"6141",199850890121842688,"E","Predicted"
"6142",199853118232604672,"E","Predicted"
"6143",199853915485908992,"E","Ground Truth"
"6144",199855495543132160,"P","Predicted"
"6145",199856171107094528,"R","Predicted"
"6146",199858595184123904,"P","Predicted"
"6147",199858951116959744,"R","Predicted"
"6148",199859236149280768,"R","Predicted"
"6149",199859715935715328,"P","Predicted"
"6150",199860698447220736,"R","Ground Truth"
"6151",199862521727950848,"R","Predicted"
"6152",199862822501490688,"P","Predicted"
"6153",199867186360221696,"P","Predicted"
"6154",199868630744301568,"P","Predicted"
"6155",199868690756403200,"E","Predicted"
"6156",199869261227896832,"R","Predicted"
"6157",199869653676331008,"R","Predicted"
"6158",199870588578316288,"R","Predicted"
"6159",199870968536113152,"R","Predicted"
"6160",199871504756908032,"R","Predicted"
"6161",199872038662447104,"E","Predicted"
"6162",199872752344240128,"R","Ground Truth"
"6163",199873588340330496,"E","Predicted"
"6164",199874438001459200,"R","Predicted"
"6165",199874738800173056,"P","Predicted"
"6166",199875430214414336,"E","Predicted"
"6167",199875579384832000,"E","Predicted"
"6168",199875629791973376,"P","Predicted"
"6169",199875925716897792,"P","Predicted"
"6170",199876130902249472,"R","Predicted"
"6171",199876616661381120,"R","Ground Truth"
"6172",199876998762475520,"E","Predicted"
"6173",199877078584274944,"R","Predicted"
"6174",199877079339249664,"E","Predicted"
"6175",199877192342179840,"E","Predicted"
"6176",199877976148557824,"E","Predicted"
"6177",199879012233920512,"R","Predicted"
"6178",199880112026554368,"E","Predicted"
"6179",199880723178590208,"R","Predicted"
"6180",199880750571589632,"E","Predicted"
"6181",199880886332829696,"C","Predicted"
"6182",199880973452709888,"P","Predicted"
"6183",199881463741685760,"R","Predicted"
"6184",199882726529183744,"R","Predicted"
"6185",199883524550041600,"R","Predicted"
"6186",199883944785743872,"E","Predicted"
"6187",199884053082669056,"R","Predicted"
"6188",199884092731424768,"R","Predicted"
"6189",199884779204784128,"R","Ground Truth"
"6190",199884872691630080,"E","Predicted"
"6191",199886473728770048,"R","Predicted"
"6192",199886503495745536,"P","Predicted"
"6193",199886878705582080,"R","Predicted"
"6194",199889552763129856,"E","Predicted"
"6195",199891499025051648,"R","Predicted"
"6196",199893680092479488,"P","Predicted"
"6197",199895833712406528,"P","Predicted"
"6198",199896251154694144,"P","Predicted"
"6199",199900083293130752,"R","Predicted"
"6200",199902151894499328,"R","Predicted"
"6201",199902572419624960,"R","Predicted"
"6202",199902733468307456,"E","Ground Truth"
"6203",199903161991958528,"E","Predicted"
"6204",199903338270171136,"R","Predicted"
"6205",199903345970905088,"E","Ground Truth"
"6206",199904787389624320,"R","Predicted"
"6207",199905607761920000,"P","Predicted"
"6208",199911283540230144,"E","Predicted"
"6209",199911381938606080,"R","Predicted"
"6210",199913201968758784,"E","Predicted"
"6211",199916128175276032,"R","Predicted"
"6212",199916321746599936,"R","Predicted"
"6213",199917432251490304,"E","Predicted"
"6214",199917493765156864,"R","Predicted"
"6215",199919024182792192,"E","Predicted"
"6216",199919067904225280,"E","Predicted"
"6217",199919431915286528,"R","Predicted"
"6218",199920714063679488,"R","Predicted"
"6219",199922843084001280,"R","Predicted"
"6220",199924886918017024,"P","Predicted"
"6221",199929273564405760,"E","Predicted"
"6222",199932651904303104,"E","Predicted"
"6223",199937823091068928,"P","Predicted"
"6224",199940825285804032,"P","Predicted"
"6225",199946774180409344,"P","Predicted"
"6226",199947691403395072,"P","Predicted"
"6227",199947783019573248,"P","Predicted"
"6228",199951813057839104,"P","Predicted"
"6229",199952758533668864,"P","Predicted"
"6230",199953803133456384,"E","Predicted"
"6231",199954083770150912,"E","Predicted"
"6232",199954257619845120,"P","Predicted"
"6233",199954387089629184,"E","Predicted"
"6234",199954634822004736,"R","Predicted"
"6235",199955519643975680,"R","Predicted"
"6236",199955593308553216,"P","Ground Truth"
"6237",199955632781139968,"R","Predicted"
"6238",199956392956796928,"R","Predicted"
"6239",199956719277850624,"P","Predicted"
"6240",199957277489373184,"P","Predicted"
"6241",199958277839273984,"P","Predicted"
"6242",199958411021008896,"R","Predicted"
"6243",199958525223518208,"P","Predicted"
"6244",199958765104148480,"R","Predicted"
"6245",199960464606765056,"R","Predicted"
"6246",199960479748198400,"R","Predicted"
"6247",199961882944225280,"C","Ground Truth"
"6248",199963018979852288,"P","Predicted"
"6249",199963785375645696,"R","Predicted"
"6250",199965227515785216,"R","Predicted"
"6251",199967648199606272,"R","Predicted"
"6252",199978639075446784,"P","Ground Truth"
"6253",199981548081123328,"P","Predicted"
"6254",199981933579603968,"R","Predicted"
"6255",199985207338729472,"P","Predicted"
"6256",199986612090843136,"P","Predicted"
"6257",200007488085557248,"P","Predicted"
"6258",200009351807774720,"R","Predicted"
"6259",200020027594911744,"R","Predicted"
"6260",200048793738149888,"R","Predicted"
"6261",200065099279507456,"R","Predicted"
"6262",200080233905401856,"E","Predicted"
"6263",200133783163383808,"R","Predicted"
"6264",200195792416407552,"P","Predicted"
"6265",200198447587012608,"P","Predicted"
"6266",200206289568141312,"P","Predicted"
"6267",200214027928997888,"P","Predicted"
"6268",200214418976550912,"E","Ground Truth"
"6269",200226256313266176,"R","Predicted"
"6270",200227247163056128,"R","Predicted"
"6271",200230434787958784,"R","Predicted"
"6272",200234001661833216,"R","Predicted"
"6273",200234224656199680,"E","Predicted"
"6274",200234234722521088,"E","Predicted"
"6275",200235338474602496,"P","Predicted"
"6276",200237110345732096,"P","Predicted"
"6277",200237192877047808,"P","Predicted"
"6278",200237209431982080,"E","Predicted"
"6279",200237866067046400,"E","Predicted"
"6280",200241422291570688,"R","Predicted"
"6281",200241758347591680,"R","Predicted"
"6282",200241824449830912,"P","Predicted"
"6283",200242241111990272,"P","Predicted"
"6284",200245898901590016,"R","Predicted"
"6285",200246873515233280,"P","Predicted"
"6286",200246897234026496,"E","Predicted"
"6287",200247943293452288,"R","Predicted"
"6288",200247998146547712,"E","Predicted"
"6289",200248397100363776,"R","Predicted"
"6290",200249230407897088,"R","Predicted"
"6291",200252603311992832,"R","Predicted"
"6292",200255078723104768,"R","Predicted"
"6293",200257468318756864,"R","Predicted"
"6294",200257769968898048,"R","Ground Truth"
"6295",200261259122323456,"E","Predicted"
"6296",200262083651190784,"R","Predicted"
"6297",200262776751521792,"E","Predicted"
"6298",200263022755840000,"P","Predicted"
"6299",200263388381708288,"R","Predicted"
"6300",200263435399864320,"P","Predicted"
"6301",200263706288984064,"E","Predicted"
"6302",200264954715176960,"E","Predicted"
"6303",200265518664519680,"E","Predicted"
"6304",200265930117349376,"P","Predicted"
"6305",200265945413976064,"P","Predicted"
"6306",200267766291378176,"R","Predicted"
"6307",200267862869413888,"E","Predicted"
"6308",200268196702461952,"P","Predicted"
"6309",200268289627271168,"E","Predicted"
"6310",200268376650694656,"P","Predicted"
"6311",200268815400054784,"P","Predicted"
"6312",200269061882519552,"E","Ground Truth"
"6313",200269356163268608,"R","Predicted"
"6314",200271289494155264,"E","Predicted"
"6315",200271337665736704,"E","Predicted"
"6316",200272470161375232,"E","Ground Truth"
"6317",200274299783888896,"R","Predicted"
"6318",200276231348944896,"R","Predicted"
"6319",200276569690882048,"R","Predicted"
"6320",200278268023279616,"P","Predicted"
"6321",200278393256820736,"R","Predicted"
"6322",200279199649497088,"R","Predicted"
"6323",200279608124391424,"E","Predicted"
"6324",200279685232472064,"E","Predicted"
"6325",200280312549351424,"E","Predicted"
"6326",200280830973714432,"R","Predicted"
"6327",200281733025890304,"E","Predicted"
"6328",200295318506582016,"P","Predicted"
"6329",200302228265893888,"P","Predicted"
"6330",200306141861920768,"R","Predicted"
"6331",200309313460379648,"R","Predicted"
"6332",200310794443948032,"E","Ground Truth"
"6333",200311467550052352,"E","Predicted"
"6334",200311480053272576,"E","Predicted"
"6335",200311486462177280,"R","Predicted"
"6336",200311746378993664,"P","Predicted"
"6337",200313590224396288,"R","Predicted"
"6338",200314794551689216,"E","Predicted"
"6339",200315060390858752,"R","Predicted"
"6340",200315969237811200,"R","Predicted"
"6341",200317407779237888,"R","Predicted"
"6342",200317938232856576,"E","Predicted"
"6343",200318113676402688,"E","Predicted"
"6344",200318440718860288,"R","Ground Truth"
"6345",200318678468788224,"E","Predicted"
"6346",200319272927498240,"E","Predicted"
"6347",200321837014597632,"P","Predicted"
"6348",200322627968049152,"R","Predicted"
"6349",200323032286380032,"E","Predicted"
"6350",200323954999693312,"P","Ground Truth"
"6351",200326479572242432,"P","Predicted"
"6352",200333077560557568,"R","Predicted"
"6353",200334927013748736,"P","Predicted"
"6354",200339382035677184,"E","Predicted"
"6355",200339932148023296,"E","Predicted"
"6356",200341014651740160,"R","Predicted"
"6357",200341337923534848,"R","Predicted"
"6358",200342554473009152,"R","Predicted"
"6359",200343081126596608,"E","Predicted"
"6360",200347150620704768,"E","Predicted"
"6361",200351667533783040,"R","Predicted"
"6362",200355321888243712,"R","Predicted"
"6363",200355533818048512,"P","Predicted"
"6364",200355972693237760,"E","Predicted"
"6365",200361433551208448,"E","Predicted"
"6366",200365428038569984,"E","Predicted"
"6367",200372454030458880,"E","Predicted"
"6368",200412605427351552,"P","Predicted"
"6369",200462718514368512,"P","Predicted"
"6370",200516655133102080,"P","Predicted"
"6371",200571144527560704,"P","Predicted"
"6372",200571827142131712,"P","Predicted"
"6373",200584663822118912,"P","Predicted"
"6374",200584685628293120,"E","Predicted"
"6375",200585070430535680,"P","Predicted"
"6376",200585514368245760,"E","Predicted"
"6377",200585603476238336,"R","Predicted"
"6378",200585770992549888,"R","Predicted"
"6379",200588269631717376,"P","Predicted"
"6380",200588672763039744,"R","Predicted"
"6381",200588930737909760,"E","Predicted"
"6382",200590169592700928,"R","Predicted"
"6383",200590851670409216,"R","Predicted"
"6384",200591600181714944,"P","Predicted"
"6385",200591651683565568,"R","Predicted"
"6386",200594364983021568,"R","Predicted"
"6387",200594458436308992,"R","Predicted"
"6388",200594606637858816,"E","Predicted"
"6389",200598750400487424,"R","Predicted"
"6390",200600158671605760,"P","Predicted"
